PKey,SOL,geometry
1228,20,83.5702708816,18.1280024335 83.5702708816,18.1100361278 83.5792540345,18.1100361278 83.5792540345,18.1280024335 83.5702708816,18.1280024335
1228,155,83.3726415191,18.1369855864 83.3726415191,18.0830866693 83.4265404362,18.0830866693 83.4265404362,18.1369855864 83.3726415191,18.1369855864
1228,46,83.1480626981,17.9752888352 83.1480626981,17.9573225295 83.1660290038,17.9573225295 83.1660290038,17.9752888352 83.1480626981,17.9752888352
1228,15,83.4624730475,17.9483393767 83.4624730475,17.9393562239 83.4894225061,17.9393562239 83.4894225061,17.9483393767 83.4624730475,17.9483393767
1229,21,76.536462207,14.48084238 76.536462207,14.4718592272 76.5454453598,14.4718592272 76.5454453598,14.48084238 76.536462207,14.48084238
1229,205,76.6352768882,14.3460950874 76.6352768882,14.2921961703 76.6622263468,14.2921961703 76.6622263468,14.3460950874 76.6352768882,14.3460950874
1229,461,76.365782303,14.256263559 76.365782303,14.2023646419 76.4286643729,14.2023646419 76.4286643729,14.256263559 76.365782303,14.256263559
1229,13,76.5544285127,14.0586341965 76.5544285127,14.0496510436 76.5634116655,14.0496510436 76.5634116655,14.0586341965 76.5544285127,14.0586341965
1229,18,76.1681529405,14.0496510436 76.1681529405,14.0406678908 76.1861192462,14.0406678908 76.1861192462,14.0496510436 76.1681529405,14.0496510436
1229,203,76.5993442769,13.9777858209 76.5993442769,13.9238869039 76.6352768882,13.9238869039 76.6352768882,13.9777858209 76.5993442769,13.9777858209
1229,34,76.2669676217,13.8071059169 76.2669676217,13.7981227641 76.2939170803,13.7981227641 76.2939170803,13.8071059169 76.2669676217,13.8071059169
123,30,77.3539291155,26.0691095451 77.3539291155,26.0511432395 77.3718954212,26.0511432395 77.3718954212,26.0691095451 77.3539291155,26.0691095451
123,13,76.6622263468,25.7636823485 76.6622263468,25.7546991957 76.6712094996,25.7546991957 76.6712094996,25.7636823485 76.6622263468,25.7636823485
123,12,76.6442600411,25.7008002787 76.6442600411,25.6918171258 76.6622263468,25.6918171258 76.6622263468,25.7008002787 76.6442600411,25.7008002787
123,175,76.6532431939,25.6918171258 76.6532431939,25.6648676673 76.7251084166,25.6648676673 76.7251084166,25.6918171258 76.6532431939,25.6918171258
123,21,76.6442600411,25.5031709162 76.6442600411,25.4941877633 76.6622263468,25.4941877633 76.6622263468,25.5031709162 76.6442600411,25.5031709162
123,16,77.0395187661,25.5031709162 77.0395187661,25.4941877633 77.0574850718,25.4941877633 77.0574850718,25.5031709162 77.0395187661,25.5031709162
1232,22,76.5634116655,9.40536102473 76.5634116655,9.37841156621 76.5813779712,9.37841156621 76.5813779712,9.40536102473 76.5634116655,9.40536102473
1232,28,76.7700241809,9.27959688495 76.7700241809,9.26163057927 76.7969736394,9.26163057927 76.7969736394,9.27959688495 76.7700241809,9.27959688495
1233,136,77.9827498144,11.0941937589 77.9827498144,11.0402948418 78.0186824258,11.0402948418 78.0186824258,11.0941937589 77.9827498144,11.0941937589
1233,24,78.1264802599,10.9504633134 78.1264802599,10.9324970077 78.1534297184,10.9324970077 78.1534297184,10.9504633134 78.1264802599,10.9504633134
1233,26,78.404957998,10.9504633134 78.404957998,10.9324970077 78.4319074565,10.9324970077 78.4319074565,10.9504633134 78.404957998,10.9504633134
1233,342,78.0186824258,11.0043622305 78.0186824258,10.9145307021 78.117497107,10.9145307021 78.117497107,11.0043622305 78.0186824258,11.0043622305
1233,16,77.8839351332,10.7258844924 77.8839351332,10.7169013395 77.892918286,10.7169013395 77.892918286,10.7258844924 77.8839351332,10.7258844924
124,12,71.0028400568,24.6407882434 71.0028400568,24.6318050906 71.0208063625,24.6318050906 71.0208063625,24.6407882434 71.0028400568,24.6407882434
124,19,69.2241757943,23.8323044877 69.2241757943,23.8233213348 69.2331589471,23.8233213348 69.2331589471,23.8323044877 69.2241757943,23.8323044877
124,27,68.6402708596,23.7963718763 68.6402708596,23.7694224178 68.6582371653,23.7694224178 68.6582371653,23.7963718763 68.6402708596,23.7963718763
124,58,68.8019676107,23.7514561121 68.8019676107,23.7245066536 68.8289170692,23.7245066536 68.8289170692,23.7514561121 68.8019676107,23.7514561121
124,26,68.7031529295,23.6975571951 68.7031529295,23.6885740422 68.7211192351,23.6885740422 68.7211192351,23.6975571951 68.7031529295,23.6975571951
124,70,68.7660349993,23.7155235008 68.7660349993,23.6616245837 68.7929844579,23.6616245837 68.7929844579,23.7155235008 68.7660349993,23.7155235008
124,21,70.6345307903,23.589759361 70.6345307903,23.5628099025 70.652497096,23.5628099025 70.652497096,23.589759361 70.6345307903,23.589759361
124,13,68.5684056368,23.5089109854 68.5684056368,23.4999278326 68.5773887897,23.4999278326 68.5773887897,23.5089109854 68.5684056368,23.5089109854
124,70,68.9456980562,23.5268772911 68.9456980562,23.4999278326 68.9726475147,23.4999278326 68.9726475147,23.5268772911 68.9456980562,23.5268772911
124,98,68.6762034709,23.4639952212 68.6762034709,23.419079457 68.7121360823,23.419079457 68.7121360823,23.4639952212 68.6762034709,23.4639952212
124,33,68.6223045539,23.4280626098 68.6223045539,23.4100963042 68.6402708596,23.4100963042 68.6402708596,23.4280626098 68.6223045539,23.4280626098
124,17,68.559422484,23.4100963042 68.559422484,23.3831468456 68.5684056368,23.3831468456 68.5684056368,23.4100963042 68.559422484,23.4100963042
124,14,70.6075813318,23.3741636928 70.6075813318,23.3561973871 70.6255476375,23.3561973871 70.6255476375,23.3741636928 70.6075813318,23.3741636928
124,25,70.5716487204,23.3561973871 70.5716487204,23.3472142343 70.5896150261,23.3472142343 70.5896150261,23.3561973871 70.5716487204,23.3561973871
124,15,68.6223045539,23.3472142343 68.6223045539,23.3382310814 68.6312877067,23.3382310814 68.6312877067,23.3472142343 68.6223045539,23.3472142343
124,13,70.1853731483,23.3292479286 70.1853731483,23.3112816229 70.2033394539,23.3112816229 70.2033394539,23.3292479286 70.1853731483,23.3292479286
124,167,70.4548677335,23.3292479286 70.4548677335,23.3022984701 70.5177498034,23.3022984701 70.5177498034,23.3292479286 70.4548677335,23.3292479286
124,29,70.3830025108,23.3022984701 70.3830025108,23.2933153172 70.4099519693,23.2933153172 70.4099519693,23.3022984701 70.3830025108,23.3022984701
124,137,70.311137288,23.3202647757 70.311137288,23.2663658587 70.3650362051,23.2663658587 70.3650362051,23.3202647757 70.311137288,23.3202647757
124,63,69.9697774801,23.2843321644 69.9697774801,23.2573827059 69.9877437858,23.2573827059 69.9877437858,23.2843321644 69.9697774801,23.2843321644
124,63,69.8440133403,23.2573827059 69.8440133403,23.248399553 69.8709627988,23.248399553 69.8709627988,23.2573827059 69.8440133403,23.2573827059
124,119,70.2392720653,23.2753490115 70.2392720653,23.2304332473 70.3021541352,23.2304332473 70.3021541352,23.2753490115 70.2392720653,23.2753490115
124,471,69.6194345193,23.3202647757 69.6194345193,23.2124669416 69.7182492005,23.2124669416 69.7182492005,23.3202647757 69.6194345193,23.3202647757
124,16,69.7272323534,23.2214500945 69.7272323534,23.2034837888 69.7362155062,23.2034837888 69.7362155062,23.2214500945 69.7272323534,23.2214500945
124,46,69.8799459517,23.0597533433 69.8799459517,23.0328038848 69.9248617159,23.0328038848 69.9248617159,23.0597533433 69.8799459517,23.0597533433
124,21,70.0685921613,22.9968712735 70.0685921613,22.9789049678 70.086558467,22.9789049678 70.086558467,22.9968712735 70.0685921613,22.9968712735
124,2445,70.0057100914,23.2214500945 70.0057100914,22.9789049678 70.2392720653,22.9789049678 70.2392720653,23.2214500945 70.0057100914,23.2214500945
124,63,70.086558467,22.9339892036 70.086558467,22.9160228979 70.1045247727,22.9160228979 70.1045247727,22.9339892036 70.086558467,22.9339892036
124,17,69.520619838,22.8980565922 69.520619838,22.8890734394 69.5296029909,22.8890734394 69.5296029909,22.8980565922 69.520619838,22.8980565922
124,203,69.6463839778,22.9429723564 69.6463839778,22.8890734394 69.7182492005,22.8890734394 69.7182492005,22.9429723564 69.6463839778,22.9429723564
124,36,69.3319736283,22.8441576752 69.3319736283,22.8261913695 69.3679062397,22.8261913695 69.3679062397,22.8441576752 69.3319736283,22.8441576752
124,843,69.4936703795,22.8441576752 69.4936703795,22.7633092996 69.5835019079,22.7633092996 69.5835019079,22.8441576752 69.4936703795,22.8441576752
124,1579,69.6463839778,22.8800902865 69.6463839778,22.7363598411 69.7362155062,22.7363598411 69.7362155062,22.8800902865 69.6463839778,22.8800902865
125,13,70.9219916812,20.7241336046 70.9219916812,20.7151504518 70.9399579869,20.7151504518 70.9399579869,20.7241336046 70.9219916812,20.7241336046
125,43,70.9669074454,20.7331167575 70.9669074454,20.7151504518 70.993856904,20.7151504518 70.993856904,20.7331167575 70.9669074454,20.7331167575
126,64,73.0420157518,20.3288748796 73.0420157518,20.3019254211 73.0689652103,20.3019254211 73.0689652103,20.3288748796 73.0420157518,20.3288748796
126,12,73.0689652103,20.14022867 73.0689652103,20.1222623643 73.0779483631,20.1222623643 73.0779483631,20.14022867 73.0689652103,20.14022867
126,1417,72.9072684591,20.3198917268 72.9072684591,20.0953129058 73.0689652103,20.0953129058 73.0689652103,20.3198917268 72.9072684591,20.3198917268
127,29,74.0032131058,21.5685499717 74.0032131058,21.550583666 74.0301625643,21.550583666 74.0301625643,21.5685499717 74.0032131058,21.5685499717
127,72,74.4523707478,21.5685499717 74.4523707478,21.5326173603 74.4793202063,21.5326173603 74.4793202063,21.5685499717 74.4523707478,21.5685499717
127,205,74.218808774,21.3978700677 74.218808774,21.3529543035 74.2637245382,21.3529543035 74.2637245382,21.3978700677 74.218808774,21.3978700677
128,148,78.4947895264,19.7000541807 78.4947895264,19.6551384165 78.5486884434,19.6551384165 78.5486884434,19.7000541807 78.4947895264,19.7000541807
128,18,78.7642841116,19.3766606785 78.7642841116,19.3676775256 78.7822504173,19.3676775256 78.7822504173,19.3766606785 78.7642841116,19.3766606785
128,49,79.4649700332,19.3676775256 79.4649700332,19.3407280671 79.5009026446,19.3407280671 79.5009026446,19.3676775256 79.4649700332,19.3676775256
128,12,79.1685259895,19.2958123029 79.1685259895,19.28682915 79.1775091423,19.28682915 79.1775091423,19.2958123029 79.1685259895,19.2958123029
128,27,79.195475448,19.28682915 79.195475448,19.2778459972 79.2224249065,19.2778459972 79.2224249065,19.28682915 79.195475448,19.28682915
128,13,79.2763238235,19.2508965387 79.2763238235,19.232930233 79.2853069764,19.232930233 79.2853069764,19.2508965387 79.2763238235,19.2508965387
128,58,77.9468172031,19.1251323989 77.9468172031,19.1071660932 77.9827498144,19.1071660932 77.9827498144,19.1251323989 77.9468172031,19.1251323989
128,119,78.3241096224,19.1161492461 78.3241096224,19.0802166347 78.3690253866,19.0802166347 78.3690253866,19.1161492461 78.3241096224,19.1161492461
128,59,79.4739531861,19.0891997875 79.4739531861,19.0532671762 79.5009026446,19.0532671762 79.5009026446,19.0891997875 79.4739531861,19.0891997875
128,26,78.629536819,19.0532671762 78.629536819,19.0353008705 78.6564862775,19.0353008705 78.6564862775,19.0532671762 78.629536819,19.0532671762
128,42,79.3302227406,19.0442840233 79.3302227406,19.0263177177 79.3571721991,19.0263177177 79.3571721991,19.0442840233 79.3302227406,19.0442840233
128,24,79.4649700332,18.9993682591 79.4649700332,18.9814019534 79.4919194917,18.9814019534 79.4919194917,18.9993682591 79.4649700332,18.9993682591
128,61,79.4559868804,18.9544524949 79.4559868804,18.9095367307 79.4919194917,18.9095367307 79.4919194917,18.9544524949 79.4559868804,18.9544524949
128,20,77.9378340502,18.891570425 77.9378340502,18.8736041194 77.9558003559,18.8736041194 77.9558003559,18.891570425 77.9378340502,18.891570425
128,14,79.7793803827,18.8646209665 79.7793803827,18.8556378137 79.7973466883,18.8556378137 79.7973466883,18.8646209665 79.7793803827,18.8646209665
128,218,79.4110711162,18.9095367307 79.4110711162,18.8286883551 79.5188689503,18.8286883551 79.5188689503,18.9095367307 79.4110711162,18.9095367307
128,166,79.5548015616,18.8556378137 79.5548015616,18.8197052023 79.5817510201,18.8197052023 79.5817510201,18.8556378137 79.5548015616,18.8556378137
129,117,75.0362756825,16.7356137431 75.0362756825,16.7176474375 75.0811914467,16.7176474375 75.0811914467,16.7356137431 75.0362756825,16.7356137431
129,16,74.7128821802,16.7176474375 74.7128821802,16.7086642846 74.7218653331,16.7086642846 74.7218653331,16.7176474375 74.7128821802,16.7176474375
129,31,74.8116968615,16.6727316733 74.8116968615,16.6547653676 74.8206800143,16.6547653676 74.8206800143,16.6727316733 74.8116968615,16.6727316733
129,28,74.83864632,16.6367990619 74.83864632,16.6188327562 74.8566126257,16.6188327562 74.8566126257,16.6367990619 74.83864632,16.6367990619
129,35,74.7577979444,16.5020517693 74.7577979444,16.4840854636 74.784747403,16.4840854636 74.784747403,16.5020517693 74.7577979444,16.5020517693
129,67,74.5601685819,16.4481528522 74.5601685819,16.4212033937 74.5871180404,16.4212033937 74.5871180404,16.4481528522 74.5601685819,16.4481528522
129,25,75.0272925297,16.403237088 75.0272925297,16.3942539352 75.0452588353,16.3942539352 75.0452588353,16.403237088 75.0272925297,16.403237088
129,179,74.3535560666,16.4301865465 74.3535560666,16.3852707823 74.3984718308,16.3852707823 74.3984718308,16.4301865465 74.3535560666,16.4301865465
129,79,74.4613539007,16.2684897954 74.4613539007,16.2415403369 74.497286512,16.2415403369 74.497286512,16.2684897954 74.4613539007,16.2684897954
129,13,74.7488147916,16.2505234897 74.7488147916,16.232557184 74.7667810973,16.232557184 74.7667810973,16.2505234897 74.7488147916,16.2505234897
129,29,74.5871180404,16.2415403369 74.5871180404,16.2235740312 74.6050843461,16.2235740312 74.6050843461,16.2415403369 74.5871180404,16.2415403369
129,11,74.7398316387,16.2145908784 74.7398316387,16.2056077255 74.7488147916,16.2056077255 74.7488147916,16.2145908784 74.7398316387,16.2145908784
129,24,75.1979724336,16.2145908784 75.1979724336,16.2056077255 75.2159387393,16.2056077255 75.2159387393,16.2145908784 75.1979724336,16.2145908784
129,135,74.7937305558,16.1876414198 74.7937305558,16.1517088085 74.83864632,16.1517088085 74.83864632,16.1876414198 74.7937305558,16.1876414198
129,71,75.2788208092,15.9630625988 75.2788208092,15.9450962931 75.3057702677,15.9450962931 75.3057702677,15.9630625988 75.2788208092,15.9630625988
129,15,75.0901745996,15.8642479176 75.0901745996,15.8552647647 75.1081409052,15.8552647647 75.1081409052,15.8642479176 75.0901745996,15.8642479176
129,12,74.5601685819,15.8283153062 74.5601685819,15.8103490005 74.5691517348,15.8103490005 74.5691517348,15.8283153062 74.5601685819,15.8283153062
129,145,74.8296631672,15.837298459 74.8296631672,15.8013658477 74.8655957785,15.8013658477 74.8655957785,15.837298459 74.8296631672,15.837298459
129,1422,74.4523707478,15.9450962931 74.4523707478,15.783399542 74.5691517348,15.783399542 74.5691517348,15.9450962931 74.4523707478,15.9450962931
129,61,75.0991577524,15.7744163891 75.0991577524,15.7654332363 75.1261072109,15.7654332363 75.1261072109,15.7744163891 75.0991577524,15.7744163891
129,17,74.7308484859,15.4330565812 74.7308484859,15.4240734283 74.7398316387,15.4240734283 74.7398316387,15.4330565812 74.7308484859,15.4330565812
130,24,73.8235500489,15.666618555 73.8235500489,15.6486522494 73.8415163546,15.6486522494 73.8415163546,15.666618555 73.8235500489,15.666618555
130,14,73.7337185205,15.612719638 73.7337185205,15.5947533323 73.7516848262,15.5947533323 73.7516848262,15.612719638 73.7337185205,15.612719638
130,128,73.7876174376,15.6396690965 73.7876174376,15.5767870266 73.8325332018,15.5767870266 73.8325332018,15.6396690965 73.7876174376,15.6396690965
130,41,73.931347883,15.612719638 73.931347883,15.5767870266 73.9582973416,15.5767870266 73.9582973416,15.612719638 73.931347883,15.612719638
130,19,73.9942299529,15.5767870266 73.9942299529,15.558820721 74.0121962586,15.558820721 74.0121962586,15.5767870266 73.9942299529,15.5767870266
130,54,73.9762636472,15.5318712624 73.9762636472,15.5139049567 74.0121962586,15.5139049567 74.0121962586,15.5318712624 73.9762636472,15.5318712624
130,95,73.8954152717,15.5318712624 73.8954152717,15.4869554982 73.9672804944,15.4869554982 73.9672804944,15.5318712624 73.8954152717,15.5318712624
130,14,74.0211794114,15.4779723454 74.0211794114,15.4689891925 74.0391457171,15.4689891925 74.0391457171,15.4779723454 74.0211794114,15.4779723454
130,769,73.7427016734,15.5767870266 73.7427016734,15.4330565812 73.8864321188,15.4330565812 73.8864321188,15.5767870266 73.7427016734,15.5767870266
130,20,74.04812887,15.4330565812 74.04812887,15.4150902755 74.0660951757,15.4150902755 74.0660951757,15.4330565812 74.04812887,15.4330565812
130,15,73.9403310359,15.4240734283 73.9403310359,15.4061071226 73.9582973416,15.4061071226 73.9582973416,15.4240734283 73.9403310359,15.4240734283
130,133,73.9582973416,15.4959386511 73.9582973416,15.388140817 74.0211794114,15.388140817 74.0211794114,15.4959386511 73.9582973416,15.4959386511
130,17,73.9493141887,15.388140817 73.9493141887,15.3701745113 73.9672804944,15.3701745113 73.9672804944,15.388140817 73.9493141887,15.388140817
1303,26,75.5213659359,30.0755957123 75.5213659359,30.0486462538 75.5393322416,30.0486462538 75.5393322416,30.0755957123 75.5213659359,30.0755957123
1303,94,75.3686523376,30.0127136424 75.3686523376,29.9767810311 75.4135681018,29.9767810311 75.4135681018,30.0127136424 75.3686523376,30.0127136424
1303,32,75.5393322416,29.9408484197 75.5393322416,29.922882114 75.5662817001,29.922882114 75.5662817001,29.9408484197 75.5393322416,29.9408484197
1303,65,75.2249218922,29.9408484197 75.2249218922,29.9138989612 75.2428881979,29.9138989612 75.2428881979,29.9408484197 75.2249218922,29.9408484197
1303,44,75.6830626871,29.8869495027 75.6830626871,29.8510168913 75.7010289928,29.8510168913 75.7010289928,29.8869495027 75.6830626871,29.8869495027
1303,12,75.2249218922,29.698303293 75.2249218922,29.6893201402 75.2428881979,29.6893201402 75.2428881979,29.698303293 75.2249218922,29.698303293
1305,13,77.839019369,30.0127136424 77.839019369,30.0037304896 77.8480025218,30.0037304896 77.8480025218,30.0127136424 77.839019369,30.0127136424
1305,14,77.9917329673,29.9588147254 77.9917329673,29.9408484197 78.0096992729,29.9408484197 78.0096992729,29.9588147254 77.9917329673,29.9588147254
1305,14,77.7312215349,29.9138989612 77.7312215349,29.8959326555 77.7491878405,29.8959326555 77.7491878405,29.9138989612 77.7312215349,29.9138989612
1305,1307,78.0186824258,29.9947473368 78.0186824258,29.8779663498 78.1893623298,29.8779663498 78.1893623298,29.9947473368 78.0186824258,29.9947473368
1305,64,78.0815644957,29.8600000441 78.0815644957,29.8240674328 78.1354634127,29.8240674328 78.1354634127,29.8600000441 78.0815644957,29.8600000441
1305,43,77.7581709934,29.8150842799 77.7581709934,29.7971179742 77.8030867576,29.7971179742 77.8030867576,29.8150842799 77.7581709934,29.8150842799
1305,34,78.117497107,29.8150842799 78.117497107,29.7881348214 78.1624128712,29.7881348214 78.1624128712,29.8150842799 78.117497107,29.8150842799
1305,25,78.0995308014,29.7701685157 78.0995308014,29.75220221 78.117497107,29.75220221 78.117497107,29.7701685157 78.0995308014,29.7701685157
1305,12,77.8030867576,29.7611853629 77.8030867576,29.7432190572 77.8210530633,29.7432190572 77.8210530633,29.7611853629 77.8030867576,29.7611853629
1305,17,77.9019014388,29.75220221 77.9019014388,29.7432190572 77.9198677445,29.7432190572 77.9198677445,29.75220221 77.9019014388,29.75220221
1305,1423,77.7491878405,29.9947473368 77.7491878405,29.7252527515 78.0096992729,29.7252527515 78.0096992729,29.9947473368 77.7491878405,29.9947473368
1305,95,78.0007161201,29.7701685157 78.0007161201,29.7252527515 78.06359819,29.7252527515 78.06359819,29.7701685157 78.0007161201,29.7701685157
1305,32,77.8210530633,29.7162695987 77.8210530633,29.6893201402 77.8480025218,29.6893201402 77.8480025218,29.7162695987 77.8210530633,29.7162695987
1306,26,76.024422495,28.96168476 76.024422495,28.9437184543 76.0334056479,28.9437184543 76.0334056479,28.96168476 76.024422495,28.96168476
1306,12,75.6022143115,28.9167689958 75.6022143115,28.907785843 75.6111974643,28.907785843 75.6111974643,28.9167689958 75.6022143115,28.9167689958
1306,62,75.8357762854,28.9257521486 75.8357762854,28.8988026901 75.8717088967,28.8988026901 75.8717088967,28.9257521486 75.8357762854,28.9257521486
1306,24,75.9076415081,28.8898195373 75.9076415081,28.8718532316 75.9256078138,28.8718532316 75.9256078138,28.8898195373 75.9076415081,28.8898195373
1306,14,76.2310350104,28.8179543146 76.2310350104,28.8089711617 76.2490013161,28.8089711617 76.2490013161,28.8179543146 76.2310350104,28.8179543146
1306,38,76.0423888007,28.8269374674 76.0423888007,28.791004856 76.0693382592,28.791004856 76.0693382592,28.8269374674 76.0423888007,28.8269374674
1306,11,76.0693382592,28.7730385503 76.0693382592,28.7640553975 76.0873045649,28.7640553975 76.0873045649,28.7730385503 76.0693382592,28.7730385503
1306,517,76.0962877178,28.8359206202 76.0962877178,28.7640553975 76.1771360933,28.7640553975 76.1771360933,28.8359206202 76.0962877178,28.8359206202
1306,42,76.141203482,28.7281227861 76.141203482,28.7191396333 76.1681529405,28.7191396333 76.1681529405,28.7281227861 76.141203482,28.7281227861
1306,12,75.6022143115,28.6382912577 75.6022143115,28.6293081049 75.6201806172,28.6293081049 75.6201806172,28.6382912577 75.6022143115,28.6382912577
1306,11,76.2130687047,28.620324952 76.2130687047,28.6113417992 76.2220518575,28.6113417992 76.2220518575,28.620324952 76.2130687047,28.620324952
1306,11,76.0873045649,28.5843923407 76.0873045649,28.5754091878 76.0962877178,28.5754091878 76.0962877178,28.5843923407 76.0873045649,28.5843923407
1306,173,76.2400181632,28.6293081049 76.2400181632,28.5754091878 76.2849339274,28.5754091878 76.2849339274,28.6293081049 76.2400181632,28.6293081049
1306,43,76.1771360933,28.5933754935 76.1771360933,28.5484597293 76.195102399,28.5484597293 76.195102399,28.5933754935 76.1771360933,28.5933754935
1306,33,76.1322203291,28.5394765765 76.1322203291,28.5215102708 76.1591697877,28.5215102708 76.1591697877,28.5394765765 76.1322203291,28.5394765765
1306,11,76.1861192462,28.512527118 76.1861192462,28.5035439651 76.195102399,28.5035439651 76.195102399,28.512527118 76.1861192462,28.512527118
1306,20,75.799843674,28.4406618952 75.799843674,28.4316787424 75.8178099797,28.4316787424 75.8178099797,28.4406618952 75.799843674,28.4406618952
1308,39,74.9644104598,28.1891336157 74.9644104598,28.17116731 74.9823767655,28.17116731 74.9823767655,28.1891336157 74.9644104598,28.1891336157
1308,150,74.9284778484,28.0184537117 74.9284778484,27.9825211003 74.9733936126,27.9825211003 74.9733936126,28.0184537117 74.9284778484,28.0184537117
1308,29,75.8537425911,27.8477738077 75.8537425911,27.8387906549 75.8717088967,27.8387906549 75.8717088967,27.8477738077 75.8537425911,27.8477738077
1308,64,75.009326224,27.8477738077 75.009326224,27.8028580435 75.0362756825,27.8028580435 75.0362756825,27.8477738077 75.009326224,27.8477738077
1308,12,75.7279784513,27.7669254321 75.7279784513,27.7579422793 75.7369616041,27.7579422793 75.7369616041,27.7669254321 75.7279784513,27.7669254321
1308,54,75.7639110626,27.7489591265 75.7639110626,27.7309928208 75.8088268268,27.7309928208 75.8088268268,27.7489591265 75.7639110626,27.7489591265
1308,20,75.0811914467,27.7040433622 75.0811914467,27.6950602094 75.0901745996,27.6950602094 75.0901745996,27.7040433622 75.0811914467,27.7040433622
1308,74,75.7189952984,27.7220096679 75.7189952984,27.6950602094 75.7549279098,27.6950602094 75.7549279098,27.7220096679 75.7189952984,27.7220096679
1308,36,75.4854333246,27.6231949867 75.4854333246,27.605228681 75.5123827831,27.605228681 75.5123827831,27.6231949867 75.4854333246,27.6231949867
1308,12,75.1979724336,27.5872623753 75.1979724336,27.5782792225 75.2159387393,27.5782792225 75.2159387393,27.5872623753 75.1979724336,27.5872623753
1308,460,75.0991577524,27.6501444452 75.0991577524,27.5692960696 75.1889892808,27.5692960696 75.1889892808,27.6501444452 75.0991577524,27.6501444452
1308,13,75.3596691848,27.4974308469 75.3596691848,27.4884476941 75.3776354905,27.4884476941 75.3776354905,27.4974308469 75.3596691848,27.4974308469
1308,43,75.5842480058,27.4884476941 75.5842480058,27.4525150827 75.6022143115,27.4525150827 75.6022143115,27.4884476941 75.5842480058,27.4884476941
1308,12,74.8745789314,27.4435319299 74.8745789314,27.434548777 74.8835620842,27.434548777 74.8835620842,27.4435319299 74.8745789314,27.4435319299
1308,17,75.8267931325,27.4255656242 75.8267931325,27.4075993185 75.8447594382,27.4075993185 75.8447594382,27.4255656242 75.8267931325,27.4255656242
1308,29,74.9015283899,27.4075993185 74.9015283899,27.3986161656 74.9284778484,27.3986161656 74.9284778484,27.4075993185 74.9015283899,27.4075993185
1308,25,75.3866186433,27.38064986 75.3866186433,27.3626835543 75.4135681018,27.3626835543 75.4135681018,27.38064986 75.3866186433,27.38064986
1308,74,75.5393322416,27.3896330128 75.5393322416,27.3626835543 75.5932311587,27.3626835543 75.5932311587,27.3896330128 75.5393322416,27.3896330128
1308,34,75.575264853,27.3447172486 75.575264853,27.3267509429 75.5932311587,27.3267509429 75.5932311587,27.3447172486 75.575264853,27.3447172486
1309,43,78.06359819,27.7220096679 78.06359819,27.6950602094 78.0905476485,27.6950602094 78.0905476485,27.7220096679 78.06359819,27.7220096679
1309,52,78.3600422337,27.7130265151 78.3600422337,27.6860770566 78.3869916923,27.6860770566 78.3869916923,27.7130265151 78.3600422337,27.7130265151
1309,28,77.9198677445,27.5872623753 77.9198677445,27.5692960696 77.9468172031,27.5692960696 77.9468172031,27.5872623753 77.9198677445,27.5872623753
1309,364,78.0096992729,27.6501444452 78.0096992729,27.5513297639 78.0815644957,27.5513297639 78.0815644957,27.6501444452 78.0096992729,27.6501444452
1309,88,78.0096992729,27.4614982355 78.0096992729,27.4255656242 78.0456318843,27.4255656242 78.0456318843,27.4614982355 78.0096992729,27.4614982355
1309,12,78.0186824258,27.3537004014 78.0186824258,27.3357340958 78.0366487315,27.3357340958 78.0366487315,27.3537004014 78.0186824258,27.3537004014
1309,12,78.0096992729,27.3447172486 78.0096992729,27.3267509429 78.0186824258,27.3267509429 78.0186824258,27.3447172486 78.0096992729,27.3447172486
1310,285,85.869958009,26.1948736849 85.869958009,26.1050421565 85.9328400789,26.1050421565 85.9328400789,26.1948736849 85.869958009,26.1948736849
1318,24,94.1973406928,26.7697954668 94.1973406928,26.7518291611 94.2153069985,26.7518291611 94.2153069985,26.7697954668 94.1973406928,26.7697954668
1318,25,94.1614080814,26.4643682702 94.1614080814,26.4464019645 94.1703912342,26.4464019645 94.1703912342,26.4643682702 94.1614080814,26.4643682702
1319,121,86.88505428,23.643658278 86.88505428,23.6167088195 86.9838689613,23.6167088195 86.9838689613,23.643658278 86.88505428,23.643658278
1319,14,87.0647173369,23.6167088195 87.0647173369,23.5987425138 87.0826836425,23.5987425138 87.0826836425,23.6167088195 87.0647173369,23.6167088195
1319,49,87.0737004897,23.5807762081 87.0737004897,23.5628099025 87.1096331011,23.5628099025 87.1096331011,23.5807762081 87.0737004897,23.5807762081
1319,203,87.2174309352,23.5448435968 87.2174309352,23.472978374 87.3252287693,23.472978374 87.3252287693,23.5448435968 87.2174309352,23.5448435968
1319,145,87.1096331011,23.4819615269 87.1096331011,23.4550120684 87.1545488653,23.4550120684 87.1545488653,23.4819615269 87.1096331011,23.4819615269
1319,81,87.2353972408,23.4550120684 87.2353972408,23.4280626098 87.2713298522,23.4280626098 87.2713298522,23.4550120684 87.2353972408,23.4550120684
1319,26,87.2713298522,23.4370457627 87.2713298522,23.4011131513 87.2982793107,23.4011131513 87.2982793107,23.4370457627 87.2713298522,23.4370457627
1319,11,87.4060771448,23.3112816229 87.4060771448,23.3022984701 87.4150602977,23.3022984701 87.4150602977,23.3112816229 87.4060771448,23.3112816229
1319,240,87.0198015727,23.2573827059 87.0198015727,23.2124669416 87.1006499482,23.2124669416 87.1006499482,23.2573827059 87.0198015727,23.2573827059
