,PKey,avg_rad,cf_cvg,centroid
2282,1409,5.8927376865067265,9.103676235294119,[80.9786313  23.36068948]
2283,1409,4.157790131526182,10.258120282352996,[81.0370218  23.35170556]
2284,1409,3.527350476669334,9.243315973747553,[80.8304093  23.53136942]
2285,1409,4.319146719113025,9.10519489816403,[80.70464515 23.65713321]
2286,1410,6.929096386564756,4.5846596970443,[80.87083345 23.35170581]
2287,1410,9.177438055971143,4.294034459824081,[71.96403745 21.73922909]
2288,1418,3.526953909113208,8.93993159276721,[72.16615835 21.86050246]
2289,1418,15.17409971261056,11.980402957053442,[71.6586102  22.17940462]
2290,1418,11.613249362259255,9.559727882005081,[72.18412465 21.41134548]
2291,1418,21.64383190126245,11.315639170082868,[71.88318905 21.89643525]
2292,1419,7.303314044795794,10.86480995320948,[72.116751   21.76169584]
2293,1419,5.718121552539912,10.0,[72.2290404  21.76168776]
2294,1419,7.077468798437333,9.798591230208615,[71.7574249  21.09693499]
2295,1419,11.19567516349955,10.085286348947971,[71.57327025 21.96830026]
2296,1419,4.266766613184418,10.349616192555263,[72.03141105 21.36193733]
2297,1419,3.563326988839896,10.0,[72.14819205 21.86050246]
2298,1419,5.442117641880278,10.45703491764721,[72.1886162  21.67634802]
2299,1419,4.299044308255496,10.0,[72.2245488 21.5820245]
2300,1419,5.604137534786774,8.643192954874745,[71.8158154  21.52812592]
2301,1419,4.9579658631721415,10.467049592767445,[77.6818142  19.60573111]
2302,1419,10.284480997581573,10.779241421021483,[79.0652197  19.99200777]
2303,1419,1.4448686222948697,10.348724953228347,[78.10851395 20.39625316]
2304,1419,2.93018861715021,11.0,[77.71325525 20.11327931]
2305,1419,20.044066883841356,9.19833389051031,[77.9513088  20.07285501]
2306,1420,5.08398664985046,9.0,[77.86596885 20.49057171]
2307,1420,10.459279217999702,8.522717244917258,[77.5605416  19.91115877]
2308,1421,8.409972545855512,13.0,[78.94843875 20.05938012]
2309,1421,18.311733661941815,12.894882851971417,[78.54868845 20.02793943]
2310,1421,4.695978288730649,13.0,[79.1101355  19.89768333]
2311,1421,2.3611200319381327,13.0,[77.76715415 20.31090861]
2312,1421,4.7643032786566355,12.904946191837963,[82.2138148 16.7445969]
2313,1421,13.350016958841822,13.0,[81.83652235 17.20722941]
2315,1421,7.8379993518576025,13.0,[81.92186235 16.87036135]
2316,1421,2.9317015796510506,12.96855448336478,[82.0835591  16.49756053]
2317,1422,3.87051339538857,10.986025963256337,[82.15093275 17.0859568 ]
2318,1422,4.590518370295301,9.156612987353805,[81.89491285 17.08146556]
2319,1423,5.85668411994455,9.0,[81.83652235 17.04553266]
2320,1423,9.744715602778689,10.0,[81.83652235 16.76705463]
2321,1423,4.91132073772352,9.472508589858002,[82.24076425 16.97815866]
2322,1423,12.652977549047174,9.0,[82.39796945 17.28358595]
2323,1423,3.943915527935211,10.489384194959792,[81.8904213  16.50205238]
2324,1423,2.3361438155042205,9.940625081568582,[82.24974745 17.1218894 ]
2325,1424,2.8930542423923957,10.980728256692272,[81.93982865 16.42120793]
2326,1424,10.153095155389451,13.0,[82.02966015 16.83442875]
2327,1424,3.6352858762128895,10.433848148560955,[82.5372083  17.36443511]
2328,1424,5.330832558141503,12.576709831060066,[82.29915475 17.06349881]
2329,1424,1.7351713021480824,12.0,[82.12847485 17.06350108]
2330,1424,5.485311724873662,12.223293523588719,[82.0027107  16.58290002]
2331,1424,4.52107185675654,13.0,[81.78711505 16.98264479]
2332,1424,5.126420605715507,11.857882946363517,[75.35068605 14.2742299 ]
2333,1424,9.45134085165861,10.08201049967323,[75.2383966  13.69481651]
2334,1424,3.484213644119223,11.983687790186943,[75.0272925  14.16643219]
2335,1424,0.5709431624691581,12.309639762552292,[75.6426385  13.88346281]
2336,1424,4.793638506879131,12.97376062745079,[75.69204585 13.83854701]
2337,1424,7.2999800300796425,13.0,[75.57077325 13.93736422]
2338,1424,3.646529942305534,10.703513826176168,[74.79822215 14.22482251]
2339,1427,2.8102516330621468,9.0,[76.9227378   8.50704785]
2340,1427,2.667066802056666,9.599338837431533,[76.85985575  8.59687728]
2341,1427,5.192473704446825,8.291557739656596,[77.0889261   8.40373957]
2342,1427,2.511435141939883,9.088981857626816,[76.97663665  8.39924798]
2343,1427,3.296584040694102,9.0,[78.85411565 11.16605899]
2344,1427,4.114294582151027,9.11597214030244,[78.87208195 11.2424168 ]
2345,1427,4.693340982161915,10.0,[78.7508094  11.42207886]
2346,1427,5.241263968321131,9.932256504643204,[78.98886295 11.39962099]
2347,1427,5.214084599541696,9.728539488505852,[75.09915775 31.77790344]
2348,1427,4.03948927244347,9.379324566902174,[74.76228955 31.84527727]
2349,1427,3.8699777793624266,10.089908514776937,[75.03627565 31.74197021]
2350,1428,5.578055682247866,12.0,[74.74881475 31.67459698]
2351,1428,7.0554040401393046,11.0,[74.7667811  31.75095394]
2352,1428,11.9893616501241,11.679412589258877,[74.8611042  31.64319957]
2353,1428,3.4330258621826917,11.98658579436113,[75.1305988  31.55781574]
2354,1428,6.146360815385316,10.91140197701812,[75.2833124  31.52637496]
2355,1428,2.995927806610684,11.987023309803922,[75.25636295 31.55332436]
2356,1428,2.7042537536376274,11.0,[75.02729255 31.57129167]
2357,1428,3.76505973113478,10.93708172784422,[75.2653461  31.64315591]
2358,1428,4.173784104811091,11.6215152048047,[74.58711805 31.60273557]
2359,1428,7.5279344557030266,11.282535601232516,[74.62754225 31.80934467]
2360,1428,6.879010771312301,12.0,[74.94644415 31.75095314]
2361,1428,5.577435631324484,11.77611570559071,[76.94519565 28.79998787]
2362,1428,3.291814690253037,11.951947784018385,[76.56790325 28.70117376]
2363,1428,8.330765406591857,11.5853987021313,[76.81493995 28.71464828]
2364,1428,3.1021724791889667,12.0,[76.8239231  28.64278308]
2365,1428,5.860446007611835,12.792320852369754,[76.70265055 28.55744267]
2366,1428,2.380533772959689,11.82751911719087,[76.80595675 28.57540919]
2367,1428,3.6607832437059886,11.540332923669437,[76.73858315 28.52151007]
2369,1428,4.045238015169287,11.455773990820079,[76.82841465 28.67422426]
2370,1428,3.938911922683402,11.155114321793592,[76.87333045 28.52600092]
2371,1429,7.8002393983257745,10.0,[76.87333045 28.70568081]
2372,1429,10.705853600724636,7.0,[76.6577348  28.60685045]
2373,1429,5.014318188282791,10.844019074509523,[76.3657823  28.49007238]
2375,1429,3.687277194860974,10.70806935392269,[73.49566495 26.65301485]
2376,1429,7.4788701170012635,10.72994269255342,[72.35031295 27.38064989]
2377,1429,9.381956224287734,10.107825226814606,[73.6843112  26.22631471]
2378,1429,4.982918471187642,10.001164548727301,[73.0375242  26.27574165]
2379,1432,5.171801769949701,10.848933007843154,[71.99098685 27.33124273]
2380,1432,2.339406121635815,10.742447556993355,[72.4087035  27.14259631]
2381,1432,2.5383573760075033,11.673690214094892,[72.2155657  27.10217305]
2382,1432,3.1492399101711896,9.280473670393448,[73.79660055 26.47784322]
2384,1433,4.0163869822474645,8.880132521804605,[73.5360892  26.39250324]
2385,1433,6.39616923942906,8.930476975492077,[72.3637877  27.13810552]
2386,1433,2.9364299111148733,7.0,[72.86684425 26.35207886]
2387,1433,4.182093458435994,8.752115956579027,[73.02854105 26.14546924]
2388,1503,2.893134941097239,8.973455969608377,[73.10040625 26.44640048]
2389,1503,6.235702902088501,5.626831229694835,[72.9746421  26.53174201]
2390,1503,1.7748224531881185,6.702564072532533,[72.90726845 26.729371  ]
2391,1503,2.517203083410416,6.350656752941243,[72.880319  26.5586911]
2392,1503,2.30987807976449,6.27553692664868,[72.97913365 26.13648296]
2393,1503,5.7605286381383705,7.144852385027537,[78.1219887  27.02132343]
2394,1503,2.966823766598535,9.533151729527765,[78.2926686  27.03030844]
2395,1503,3.564469791801564,9.306244545245175,[77.78062885 27.14708825]
2396,1503,2.0633405419095747,9.78765553553417,[77.9333425  27.12912242]
2397,1503,3.805013328113627,6.569649018451279,[77.6683395  27.10217228]
2398,1503,0.8333383316066313,9.407207961505621,[77.97825825 27.05725618]
2399,1503,4.059255314166208,5.971916077114753,[78.0411403  27.20105283]
2400,1503,4.664304760274354,6.0,[77.8165615  26.94496753]
2401,1503,3.8752047170842587,7.319753922272203,[77.64139005 26.96293347]
2402,1506,2.6427783571053425,7.328636129319177,[77.7536794  27.17403775]
2403,1506,5.1448749267941585,7.226188312955157,[77.8345278  27.24590295]
2404,1506,2.5115061807548953,9.24869724540378,[78.18037915 27.34022588]
2405,1506,2.6018940242313127,8.185382443370772,[84.4416367  26.46886045]
2406,1506,4.246946951063652,8.40697888634383,[84.66172395 26.33860399]
2407,1506,3.898431539192262,8.92229654263663,[93.72572515 25.92987127]
2408,1506,5.134987950770483,7.66478023696328,[93.6808094  25.90292076]
2409,1506,4.905974665272298,10.0,[93.4337727 25.8535139]
2410,1506,3.8208370001395653,9.158388581915172,[87.90464215 22.51178092]
2411,1506,2.513761473999273,7.812468714767977,[88.07083045 22.56118855]
2412,1506,5.18105534869405,8.904804932315354,[88.11125465 22.57017201]
2413,1506,5.5199147626054845,8.678814310366771,[88.12922095 22.51178142]
2414,1506,14.549548673608074,6.912733570093135,[88.0304063  22.47588557]
2415,1508,6.348439432206572,11.522289801723446,[88.14269565 22.5297474 ]
2416,1508,8.003004458372722,12.626933802375024,[88.2549851 22.6061322]
2417,1508,4.540972182372342,12.0,[88.18761145 22.5072972 ]
2418,1508,2.685520484639147,11.0,[85.371393   23.70654115]
2419,1508,11.054399951676356,12.031431178375437,[85.36690145 23.97603126]
2420,1508,0.5017598124619576,11.0,[85.42080035 24.08832456]
2421,1508,3.497388776098819,12.0,[85.4522414  23.83230281]
2422,1508,3.0222412334687414,11.859366239213404,[85.49266555 23.83679584]
2423,1508,2.3888121826480315,11.0,[85.74419385 24.02544251]
2424,1508,4.1558324178143815,11.0,[85.06596585 23.69755753]
2425,1508,4.08640891100268,10.819377747101901,[85.2995278  23.70654176]
2426,1508,7.5313951177779925,11.900210373084619,[85.0479995 23.737981 ]
2427,1508,4.060157636831845,13.0,[85.46122455 23.74247333]
2428,1508,7.211179888196379,11.392107475321202,[85.4208004  24.30392058]
2429,1508,1.9972178318296245,12.210187968404709,[85.51512345 24.3353609 ]
2430,1508,5.027550555371248,11.949329954802057,[85.1468142  20.73760836]
2431,1508,4.166149230248343,12.744542361129412,[85.1468142  20.93974875]
2432,1508,6.2976771329122805,12.666202571103963,[85.14681425 20.85440682]
2433,1508,4.565782455473726,12.0,[85.01655845 21.27659769]
2434,1509,5.0988075589005835,9.153853734662345,[84.9941006  20.89032128]
2435,1509,4.2097364621150755,9.558010682529721,[85.06147425 21.08795395]
2436,1509,2.7619620282122,10.276231029424043,[84.98511745 21.13286812]
2437,1509,4.6721792022168565,9.497346100082831,[85.23664575 20.81845611]
2438,1509,7.734557061899308,10.578805584313441,[85.02105005 20.9666791 ]
2439,1509,5.297237971359312,11.163797452469097,[85.25461205 20.86786393]
2440,1509,6.958350838328998,10.663899800476841,[82.15991585 19.09818345]
2441,1509,8.409219641473126,12.0,[82.01618545 19.08920263]
2442,1509,4.273160943146346,10.830243498898625,[81.6613509  19.59225624]
2443,1509,5.72716744882358,11.210140286167636,[74.8655958  24.47011068]
2444,1509,2.5847212927826995,11.168237955073089,[75.44051755 24.47460011]
2445,1509,1.9202205631979394,11.125840560125718,[75.13509035 24.4790915 ]
2446,1510,6.163002570379871,6.27158355823493,[74.83864635 24.5689231 ]
2447,1510,4.635079875192919,5.70951085456141,[74.80271375 24.5868894 ]
2448,1518,3.138989935000407,11.286934123636852,[74.8611042  24.60036406]
2449,1518,2.634955129375747,11.730309502184955,[74.76228955 24.57341472]
2450,1518,4.159846208258419,12.0,[72.77701275 22.54322256]
2451,1519,6.194077336305894,11.0,[73.1093894  22.70042712]
2452,1519,2.669381742257681,11.481705456086022,[72.75455485 22.2422865 ]
2453,1519,2.897832398360384,11.263453916052354,[72.52548445 22.33660956]
2454,1519,3.218005475263064,12.662096026117855,[73.05998205 22.46237351]
2455,1519,4.003326444611322,11.045134325111073,[72.79947065 22.4848316 ]
2456,1519,4.552709014467506,13.0,[72.6512486  22.49381512]
2457,1519,13.017508008481505,12.13339502979697,[72.615316   22.32313521]
2458,1519,5.826292147501217,12.747607547864673,[72.9027769  22.41745802]
2459,1520,4.613298527083184,8.9396448605168,[72.9387095  22.56119299]
2460,1520,6.565057765824366,10.883001409082242,[73.01506625 22.52525556]
2461,1520,5.363801303796012,10.0,[77.3179965  19.15657397]
2462,1520,3.008628388636811,10.423553985543753,[77.50215115 19.15657346]
2463,1520,3.9964517394699572,11.0,[77.64139005 19.04877578]
2464,1520,2.2122520220873567,9.790096624419593,[77.6638479  19.21945551]
2465,1520,9.990322028956687,8.422547644942693,[77.56952475 18.5502107 ]
2466,1520,6.015602998874341,9.312802631016138,[77.65486475 19.49793326]
2467,1520,7.161572732035943,8.664872807438757,[78.19834545 19.62369725]
2468,1520,4.1486974388044535,9.324544820844787,[77.84351095 18.89157077]
2469,1520,4.994511306155277,8.30420225531996,[81.51762045 16.5559525 ]
2470,1520,4.824267505142184,8.708025954586972,[81.6613509  17.00510826]
2471,1521,3.724445106816855,13.0,[81.62990985 17.2925693 ]
2472,1521,7.059681569398559,12.971144163199241,[81.29304165 17.13087275]
2473,1521,6.88278486256038,12.991681963706617,[81.0909207  16.71315671]
2474,1521,4.4340103593587985,11.0,[81.72423295 17.02307495]
2475,1521,22.499407506427694,12.927746921247603,[81.522112   16.81197101]
2476,1521,10.614593445139333,12.056034836297341,[81.6748256  16.76256341]
2477,1521,11.511357022563686,11.116363226762159,[81.7197414 16.5245101]
2478,1521,6.44175786897635,12.981597658275662,[81.5715194  16.57840856]
2479,1521,5.16459648292378,12.415019081006427,[81.24812585 16.95570101]
2480,1521,6.403694907789681,13.0,[81.68830035 16.43916999]
2481,1522,11.283877472315163,11.0,[75.00034305 13.0794706 ]
2482,1522,11.220517139778135,11.0,[74.75779795 13.35345854]
2483,1522,5.983884971395991,11.0,[74.69940745 13.35345649]
2484,1523,8.411832630948242,11.966415016993786,[74.68593275 13.63193436]
2485,1523,2.002913633579533,11.146695090169509,[74.80271375 13.160319  ]
2486,1523,4.838481168128912,11.02464077304386,[79.36166375 11.21546658]
2487,1523,3.756854397910931,11.8221888808632,[79.06521975 11.05826109]
2488,1523,11.24852891489687,11.617064441237362,[79.1505597  11.12563513]
2489,1523,4.500657724341647,12.0,[79.0742029  11.13910976]
2490,1523,8.405178653723134,12.362337606707943,[79.0876776  11.17953403]
2491,1524,2.2649562605585745,11.0,[79.2314081  11.35919708]
2492,1524,2.8315656122071466,11.425151140354199,[78.9394556  10.96393806]
2493,1524,9.399279460113407,12.869026133333383,[75.319245   33.12537614]
2494,1524,10.568928368790456,12.484336272969548,[75.30577025 33.1882584 ]
2495,1524,3.852789000937302,11.18235575710803,[75.32373655 33.15681717]
2496,1524,4.564185164501346,11.185831999162835,[75.29229555 33.13435925]
2498,1524,3.6660111118878196,12.43309837414849,[74.6859327  31.34222041]
2499,1524,4.070732699762426,12.101462428331729,[74.62305065 31.40959451]
2500,1524,3.6688617527584975,11.0,[74.6185591  31.35569501]
2501,1524,3.6214288730087025,11.506761580767146,[75.0901746  31.38713608]
2502,1524,2.4610157205679495,11.968810507822257,[74.78025585 31.49044231]
2503,1527,8.589227167069486,9.788421575247902,[74.9329694  31.28382976]
2504,1527,3.7454324451013274,8.012608479604099,[74.8476295  31.28382927]
2505,1527,1.8568507569625232,9.0,[74.99135995 31.26137188]
2506,1527,4.338873090663797,8.0,[74.77576425 31.51739199]
2507,1527,4.010903970953018,9.0,[74.64101695 31.20747298]
2508,1527,3.951550041571086,8.236008083582554,[74.9239863  31.45450731]
2509,1527,3.491854276986325,9.0,[74.6140675  31.22543928]
2510,1527,3.630221873467013,9.0,[74.7667811  31.33323718]
2512,1528,4.064673462994403,12.809977519227338,[74.71288215 31.40510238]
2513,1528,6.729558261023565,12.0,[74.84762945 31.18501534]
2514,1528,1.857478262736323,8.74798801518133,[74.56016855 31.35120348]
2515,1528,3.695561554258089,11.962148021948858,[74.54220225 31.28832138]
2516,1528,5.115507071999455,13.0,[74.96441045 31.22993109]
2517,1528,2.4729625610332437,11.990229897173768,[74.56016855 31.14908274]
2518,1528,4.305449401463875,12.054097597573492,[74.7263569  31.23442287]
2519,1528,4.516374884805661,11.53779924943051,[74.94644415 31.33772894]
2520,1528,3.231940624968198,12.0,[75.1440735  31.37365905]
2521,1528,6.672224284101163,12.0,[74.6185591  31.14459069]
2522,1528,1.8229389489094163,11.0,[74.65000015 31.44103498]
2523,1528,3.367192130981056,12.0,[74.63203385 31.49044254]
2524,1529,2.1336365264390156,8.991755043137266,[74.88356205 31.54434087]
2525,1529,5.132292301078843,10.437669707731358,[75.95704885 28.38227141]
2526,1529,6.21163550268842,10.867214707280894,[76.2894255  28.11277681]
2527,1529,3.850913402903717,10.003379500430299,[76.20857715 28.36430511]
2528,1529,17.097953577864935,10.182908452029869,[76.1501866  28.27896527]
2529,1533,7.23198950716091,11.15494753890464,[76.05137195 27.92862219]
2530,1533,13.63621318967521,11.848709674342864,[76.30290025 28.33286409]
2531,1533,3.1537966638931274,12.0,[76.10527085 28.06336983]
2532,1533,7.931032760167165,11.997797084106239,[76.2534929  28.09930246]
2533,1533,9.838747520505413,11.738482702123543,[76.21306875 27.83429933]
2534,1533,7.737763263772897,9.573759940914975,[76.10976245 27.89268937]
2535,1533,5.391119873395729,12.0,[76.24900135 28.36430533]
2536,1601,3.9872818232156955,4.511941845147094,[71.01182325 26.9584417 ]
2537,1601,9.714228368274648,5.878925335675676,[71.91912165 27.01683238]
2538,1601,6.054780912870712,5.013657024534105,[71.91463005 26.92700075]
2540,1601,3.966098643230883,3.922074714542017,[70.85910965 26.87759335]
2541,1603,2.9632776553551654,8.0,[78.36004225 27.1786081 ]
2542,1603,4.068084264904137,6.588307827451013,[78.5756379  27.11115602]
2543,1603,2.4239604984865726,6.917276241719602,[78.81369145 26.9719165 ]
2544,1603,2.910360883073138,7.396681437695612,[78.77326725 27.0033575 ]
2545,1603,2.63684664830456,8.932750305882386,[78.64301155 27.24590238]
2546,1603,4.663008672846764,6.0,[78.6879273  27.06174919]
2547,1603,2.8613621690796713,7.60161521048431,[84.3518052 26.2263153]
2548,1603,8.095104351328029,8.099020831241788,[92.75554465 25.51664566]
2549,1603,6.401255913532459,7.631641850980388,[93.01156455 25.1707943 ]
2550,1603,2.852626674089666,6.0,[92.73308675 25.51664587]
2551,1603,3.409396260847516,7.0373145098038865,[88.33583345 22.57017461]
2552,1603,3.794221451320442,6.412192978670714,[85.32647725 23.65714134]
2553,1603,1.7878797145843512,7.097783968627451,[85.7082613  23.54035257]
2554,1603,3.5109637325588783,5.6886889411765145,[85.5555477  23.60772648]
2555,1603,1.595330380707251,6.0,[85.44325825 23.63467854]
2556,1603,4.084855877450267,6.0,[85.50164875 23.5538268 ]
2557,1603,2.5478302914409676,9.040207336491187,[85.5465645  23.80087027]
2558,1603,1.9629905618112171,6.3348833053531886,[85.6633455  23.59874303]
2559,1603,1.7914249896373806,6.3378772519541595,[85.51961505 23.70203878]
2560,1603,2.8132976804156997,8.391710377713604,[85.10189845 20.12675442]
2561,1603,3.4302899203214303,6.938299021546897,[75.00932625 24.209597  ]
2562,1603,2.8741824798376463,7.673880814790127,[75.83577625 24.42070121]
2563,1603,3.13992359476386,8.087113509443432,[75.0497504  24.08383476]
2564,1603,6.037870313973724,8.58766698338137,[75.35068605 24.01645931]
2565,1603,2.480986498961569,8.116337696015734,[75.63365535 24.19163045]
2566,1603,3.292830414741729,7.177433098039221,[75.09915775 23.95357684]
2567,1603,4.44404511043998,6.910898618760727,[75.7414532  24.51053256]
2568,1603,3.9999574360446917,6.862697044802707,[73.3519345  22.88458298]
2569,1606,4.1124803237746335,10.385769200265496,[72.73658855 22.71839436]
2570,1606,0.9841429474349517,8.124636808128269,[72.5928581  22.83517472]
2571,1606,3.302492062802427,9.050270406478148,[73.0734568  23.02382112]
2572,1606,5.961755564321669,9.93493790556063,[72.97913365 22.8935652 ]
2573,1606,5.324343705139896,10.534457742786673,[72.7500633  22.82619172]
2574,1606,4.84142666258753,9.086879874509803,[72.68268965 22.7543262 ]
2575,1606,5.492936310495969,10.550055097167633,[72.9207432  22.61957872]
2576,1606,4.467724625331151,10.291540006532168,[73.32947665 22.9609387 ]
2577,1606,0.7745395114254358,8.988500427657604,[73.11388095 22.9115315 ]
2578,1606,4.779961337787168,11.332853443286377,[72.8623527  22.68695479]
2579,1606,15.380597869490963,9.669772564358531,[73.14981355 22.7588179 ]
2580,1608,2.8238948014167513,10.094849027726873,[72.6332823  22.78576732]
2581,1608,3.763108878478284,9.418469724540376,[77.15629975 19.33174501]
2582,1608,9.199338063312124,8.402442251086578,[77.142825   19.72700353]
2583,1608,8.295032982914789,11.123949070739332,[80.64625465 16.51104721]
2584,1608,4.25871512650695,10.998275513292759,[80.197097   16.86586946]
2585,1609,4.305086267751105,9.916539122523012,[80.7450693  16.51552651]
2586,1609,5.710803521004325,8.76458314182812,[80.52947365 16.63230712]
2587,1609,3.458538440431988,7.757583866863742,[80.1252318  16.89282197]
2588,1609,2.8908954986875357,7.21390632156858,[81.1313449  16.19213333]
2589,1609,1.346348153766691,9.60790423081304,[81.1672775  16.47959391]
2590,1609,5.550848221538694,8.844487267250425,[80.992106  16.4346786]
2591,1610,5.794264366623741,6.662674251772424,[80.01743395 16.87934406]
2592,1618,4.2001952424817866,11.0,[80.7899851  16.53798504]
2593,1618,4.5854341594893855,11.832280052023346,[80.28243695 16.77603783]
2594,1618,3.8797720108842824,11.0,[80.84837555 16.79400441]
2595,1619,36.686987090832304,12.636962088003287,[80.6732041  16.57391686]
2596,1620,7.334103703026493,9.247743860691337,[80.05336655 16.94671797]
2597,1620,4.177879071228211,10.0,[80.42616735 16.6547654 ]
2598,1620,1.760245830182935,9.19580021960798,[80.05785815 16.8434116 ]
2599,1620,4.553245190805674,9.991566680880084,[80.843884   16.36730474]
2600,1620,3.3723927999856853,10.0,[80.60583045 17.1218894 ]
2601,1620,7.1648827904981855,9.947439139970486,[75.7773858  13.32201658]
2602,1620,3.9894286238775036,9.099452717588429,[76.01094775 13.55557854]
2603,1620,4.281448769420332,9.376944589166172,[75.8133184 13.7082915]
2604,1621,10.243564658558736,13.0,[75.99747305 13.73074923]
2605,1623,5.425559086070439,11.237562401957707,[75.49890805 13.61396848]
2606,1623,7.552090485815586,8.942023282241898,[75.63365535 13.13786084]
2607,1623,4.393063929863512,10.905524672680619,[75.966032   13.60049365]
2608,1623,3.5913458240332377,11.0,[79.11462705 11.40411266]
2609,1623,3.1015213564201605,11.588562975812682,[79.12361025 11.53436829]
2610,1623,3.0518079197084647,11.213794229698731,[79.24039125 11.40411266]
2611,1623,4.842884679932033,11.559977111995641,[79.698532   11.40411314]
2612,1624,2.850647888491594,12.285975663462636,[79.5907342  11.57479279]
2613,1624,1.3442342688428068,11.631942774675283,[79.7793804  11.84428739]
2614,1624,4.489968406429701,11.45948366248899,[79.48293635 11.56581505]
2615,1624,4.197401432125981,11.081668011907817,[79.3212396  11.52089345]
2616,1624,2.6894917712678446,11.583569806111562,[79.75243095 11.73648634]
2617,1624,4.582766791935091,12.630925753402009,[79.6625994  11.77691381]
2618,1624,2.303881090679407,11.983340168367851,[79.54132685 11.77691333]
2619,1624,3.1175950732708513,11.166303509250103,[79.54581845 11.29182286]
2620,1624,2.4592146312781478,12.544821207843226,[79.74344775 11.86674499]
2621,1624,4.548125638224193,12.027863470949779,[79.75243095 11.52089342]
2622,1624,3.877488545233485,12.01550178545164,[75.28780395 33.1343595 ]
2623,1624,2.1552185583232397,12.921497356590303,[75.18898925 33.44427708]
2624,1624,2.6057077376518927,11.872877636994966,[75.23839665 33.24215713]
2625,1627,12.508097533317594,10.0,[75.29229555 33.19724138]
2626,1627,4.099576586972245,9.657700586879356,[75.17102295 33.4936856 ]
2627,1628,6.932956976340665,11.47386453493627,[76.36129075 31.38264478]
2628,1628,2.80116666694597,11.031897624017093,[76.5184959  30.97390971]
2629,1628,4.40202729536853,13.0,[76.56790325 31.04128596]
2630,1628,3.9035567244112697,11.254945902656347,[76.496038   31.23891531]
2631,1628,3.569156467049574,11.096338146931044,[76.4915464  30.79874011]
2632,1628,4.608114930374718,12.66930249003556,[76.61731055 31.09518379]
2633,1628,2.522438097653997,13.0,[76.53646225 30.91552018]
2634,1628,5.936221050325866,12.500949803396557,[76.4062065  30.89755483]
2635,1628,6.071150532494277,11.0,[76.56341165 31.18501534]
2637,1628,2.473635175397703,13.0,[76.46908855 28.19362521]
2638,1628,3.7874437739643927,12.0,[76.8014652  28.21609147]
2639,1628,4.652611770203055,12.992642522575222,[76.50951275 28.04540319]
2640,1628,1.9843055613040241,12.0,[76.6936674  28.17566175]
2641,1628,2.8772375075392387,11.0,[76.4735801  28.40922146]
2642,1628,3.545074888677946,11.971956203921678,[76.77900735 28.15769283]
2643,1628,5.275465550942512,11.741644419335326,[76.58137795 28.14420709]
2644,1628,5.172933235494023,12.2327012465489,[71.39809875 25.8085982 ]
2645,1628,1.704406541541498,11.645677929411764,[71.56877865 25.89393781]
2646,1629,6.731146775831684,8.52102470503194,[71.50140505 25.94783588]
2647,1629,11.12204628225873,8.405770746488274,[71.46547245 25.81308981]
2648,1629,9.413966397098116,8.149784179667742,[71.22741885 25.71427522]
2649,1629,2.158423773183765,9.6795718140177,[71.24987675 26.04665166]
2650,1629,2.16369116662903,10.0,[71.34869145 25.78614026]
2651,1629,2.4960361206945683,7.1954514592200365,[72.233532   25.83554992]
2652,1629,9.13502053994973,8.177243038879473,[72.41319505 25.6558846 ]
2653,1633,4.850964157186706,9.798615447632894,[71.39809875 25.75919046]
2654,1633,5.028432704043157,9.692607922850657,[71.38462405 25.99275276]
2655,1633,6.212774147820481,10.057726326272958,[71.76640805 25.29655996]
2656,1633,6.1050876576332,11.475771036706341,[71.321742   25.90292131]
2657,1633,4.389340224361232,10.953735376368563,[71.78886595 25.47622129]
2658,1633,3.4169680504050213,10.81619775923992,[71.3397083  25.98376824]
2659,1633,7.3563984878736,10.995765836663585,[71.3397083  25.94334511]
2660,1633,6.732413163420413,10.64019767091632,[78.94843875 27.00785024]
2661,1633,6.168276316038794,10.725160201689079,[79.0158124  27.22794275]
2662,1633,5.025621536674452,10.599847604686781,[79.25835755 27.03030695]
2663,1633,4.93046005258206,10.114338118447867,[79.14157655 27.25039438]
2664,1633,3.1010455433905766,11.966192941176516,[79.17301755 27.25937788]
2665,1633,4.8633339925198715,11.0,[78.96640505 26.96742448]
2666,1633,26.133336704100323,10.551291818169828,[79.2942901  27.21895405]
2667,1701,2.325844772020033,4.137756807629565,[78.79572515 27.18751268]
2668,1701,1.8668817793567343,5.19366352234207,[78.8226746  26.96742468]
2669,1701,2.213498108200956,2.877459105813775,[78.96640505 27.39861655]
2670,1701,3.299734324612037,5.2703208522446,[84.96265955 25.75020782]
2671,1701,4.151178332038189,5.679917675848657,[84.99859215 25.75020782]
2672,1703,6.177607854510091,8.589170465690344,[85.1468142  25.64241486]
2673,1703,7.142080868845753,7.532393202614428,[85.17376365 25.69181792]
2674,1703,4.448765347673899,7.16582244372515,[84.73808075 25.78614415]
2675,1703,7.205178124227306,8.60866669218893,[92.77351095 24.8384175 ]
2677,1703,4.765199079892,8.617397493080734,[92.7869857  24.82943465]
2678,1703,5.790103259885645,7.305977787538432,[92.72410365 24.8384177 ]
2679,1703,3.044810655049713,6.132393326465434,[88.51100495 22.50279812]
2680,1703,6.993148003577525,8.0,[88.32235875 22.45797558]
2681,1703,5.041303481296581,8.174206525296663,[88.1876114  22.19737092]
2682,1703,0.5738626657893781,7.808314141087605,[88.46608915 22.5207642 ]
2683,1706,3.352878882675357,9.760311537175784,[88.37176605 22.24228681]
