system:index,PKey,nl_intensity,geometry
467,1219.0,"{avg_rad=3.908878339288387, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.0169315500091,22.88907350410797]}"
471,1219.0,"{avg_rad=3.388045716804383, cf_cvg=11.65518598404682}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.13371255002265,22.75432620427163]}"
472,1219.0,"{avg_rad=2.4225329477098674, cf_cvg=10.042544951854476}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.23252724999061,22.70941040432339]}"
45,1019.0,"{avg_rad=3.181119595477514, cf_cvg=12.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.54244600003003,22.960938514310435]}"
41,1019.0,"{avg_rad=2.3190144097066274, cf_cvg=13.052187990211564}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.6322775000034,23.338230911449642]}"
465,1219.0,"{avg_rad=5.833908401570429, cf_cvg=10.786551797703455}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.27744294999938,23.077719703903735]}"
4296,919.0,"{avg_rad=5.226773644562106, cf_cvg=12.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.35379974999586,23.401113011005926]}"
38,1019.0,"{avg_rad=4.157909968593321, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.1382041000184,23.65264130908965]}"
4114,819.0,"{avg_rad=4.6236450884424, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.79684430002762,24.119765205481222]}"
4112,819.0,"{avg_rad=3.698861427349164, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.81930214998961,24.29493706108268]}"
3927,719.0,"{avg_rad=1.9989991528678044, cf_cvg=10.763522369329234}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.93608314998616,24.663246313200155]}"
3926,719.0,"{avg_rad=4.583992676269616, cf_cvg=10.871309990304713}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.94506634999625,24.685704101421543]}"
3928,719.0,"{avg_rad=1.4172993016895272, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.02142309999033,24.56892290195217]}"
3676,619.0,"{avg_rad=4.177430615007852, cf_cvg=9.657843365105851}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.01693155000561,24.865367101096982]}"
3673,619.0,"{avg_rad=3.5249226650535346, cf_cvg=9.98347394095038}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.00794834999105,25.39537309996643]}"
3674,619.0,"{avg_rad=4.126495396150201, cf_cvg=9.016471606952374}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.14269564999101,25.07197960067759]}"
3174,419.0,"{avg_rad=5.139642258059239, cf_cvg=9.838246041657431}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.32235875001383,25.642410018378904]}"
3934,719.0,"{avg_rad=1.1350538582476515, cf_cvg=12.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.17862824999725,24.160189760292628]}"
243,1119.0,"{avg_rad=3.0818695004862224, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.87033104998352,23.037295254404427]}"
247,1119.0,"{avg_rad=4.718272785638596, cf_cvg=11.339684813645798}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.91524685000495,22.574663104448362]}"
1327,1719.0,"{avg_rad=3.785126807027095, cf_cvg=11.069137622354221}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.17862824999108,21.878468569340964]}"
1326,1719.0,"{avg_rad=5.327632965770328, cf_cvg=10.99824960695213}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.32235874999755,22.11203089791399]}"
1322,1719.0,"{avg_rad=3.4731856393232428, cf_cvg=11.796663259917558}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.18761144999729,22.25576134879298]}"
1316,1719.0,"{avg_rad=3.7385830097428587, cf_cvg=13.741749078211472}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.46608915000171,22.52076420451644]}"
1045,1519.0,"{avg_rad=4.552709014467506, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.14269565000046,22.52974740446748]}"
1043,1519.0,"{avg_rad=2.669381742257681, cf_cvg=11.481705456086022}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.07083045000302,22.56118855079192]}"
1318,1719.0,"{avg_rad=3.7980306495072758, cf_cvg=11.980118337254957}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.15167885000513,22.403983204610483]}"
1046,1519.0,"{avg_rad=6.194077336305894, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.90464215005558,22.51178091769947]}"
1551,1919.0,"{avg_rad=4.464500621373575, cf_cvg=10.951058351110568}","{""geodesic"":true,""type"":""Point"",""coordinates"":[88.07981364999195,22.138980398089416]}"
1335,1721.0,"{avg_rad=6.193681227642252, cf_cvg=11.534897962615585}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.19622155000513,19.75395315541014]}"
1334,1721.0,"{avg_rad=4.410747449736669, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.57800554999409,20.117770924796535]}"
1195,1621.0,"{avg_rad=10.243564658558736, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.10189844998787,20.126754418877102]}"
1067,1521.0,"{avg_rad=6.403694907789681, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.25461204996392,20.867863929628406]}"
904,1421.0,"{avg_rad=4.695978288730649, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.33096885000819,20.778032605449358]}"
492,1221.0,"{avg_rad=2.8762580488465703, cf_cvg=13.635386800307465}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.79360120000284,20.46362249379637]}"
491,1221.0,"{avg_rad=15.384427527348409, cf_cvg=13.215327623529339}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.74419385000533,20.481588505487878]}"
490,1221.0,"{avg_rad=10.013065538219202, cf_cvg=12.12568771764706}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.72622754998743,20.517521105495977]}"
737,1321.0,"{avg_rad=3.1638925958637323, cf_cvg=11.999510823868986}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.13046945000791,20.70616735544577]}"
738,1321.0,"{avg_rad=4.267108831514236, cf_cvg=11.590990383230217}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.05411264997791,20.60735253146016]}"
488,1221.0,"{avg_rad=5.169274424632489, cf_cvg=12.820584730389049}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.01818004999846,20.58040349514327]}"
487,1221.0,"{avg_rad=8.57154439934327, cf_cvg=13.03272284620694}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.99572214999402,20.62981068799125]}"
489,1221.0,"{avg_rad=3.864714335388767, cf_cvg=13.675251803978163}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.9867389499949,20.56243690547772]}"
1454,1821.0,"{avg_rad=4.107826256887302, cf_cvg=11.986066761482501}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.99572215000654,20.054888541236394]}"
1330,1721.0,"{avg_rad=6.419384277550358, cf_cvg=13.334374299338958}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.85199175000162,20.189635839693903]}"
1451,1821.0,"{avg_rad=9.024336355273935, cf_cvg=13.348119637655635}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.8564832999992,20.18514433441766]}"
1332,1721.0,"{avg_rad=2.2293370121465053, cf_cvg=12.463263851414949}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.76216014998961,20.167178205463852]}"
60,1021.0,"{avg_rad=2.3442327846950954, cf_cvg=10.540985128945222}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.55267764999766,20.584894937767768]}"
1446,1819.0,"{avg_rad=4.4802085479101885, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.28929614999264,22.2782191047034]}"
1442,1819.0,"{avg_rad=5.2898289337141255, cf_cvg=11.223488598099257}","{""geodesic"":true,""type"":""Point"",""coordinates"":[87.3072624499849,22.57915485087831]}"
1444,1819.0,"{avg_rad=6.3505139184268975, cf_cvg=9.903172912194762}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.9928521499882,22.45339036202543]}"
486,1220.0,"{avg_rad=4.966850573962012, cf_cvg=11.601769356255321}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.71437435000291,22.480340200255913]}"
484,1220.0,"{avg_rad=5.007659503359565, cf_cvg=10.479811999654677}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.48081240000684,22.579154850851022]}"
485,1220.0,"{avg_rad=8.062741296623999, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[86.45386295001752,22.516272411226065]}"
3943,721.0,"{avg_rad=8.047723876705936, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.97326425002895,21.766179223173275]}"
730,1321.0,"{avg_rad=10.775401824356793, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.92385694999768,21.12388372863723]}"
3698,621.0,"{avg_rad=5.224446587473924, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.82504224999465,21.114900941325146]}"
3700,621.0,"{avg_rad=2.457215574135516, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.80707594999576,21.105917791263302]}"
731,1321.0,"{avg_rad=2.457215574135516, cf_cvg=13.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.80707594999576,21.105917791263302]}"
3696,621.0,"{avg_rad=3.382232275358841, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.64537915000473,21.613465805167703]}"
1062,1521.0,"{avg_rad=4.4340103593587985, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.01655845000651,21.276597692385348]}"
3502,521.0,"{avg_rad=12.472952077513954, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.2591036499763,21.968300446941527]}"
3503,521.0,"{avg_rad=6.96079010059297, cf_cvg=9.182327510190772}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.29952779999505,21.92787640990069]}"
2136,2320.0,"{avg_rad=4.079951717335002, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[85.37139305001206,22.219829056745517]}"
3491,521.0,"{avg_rad=4.8385648223087285, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.72460604998221,22.412966714859405]}"
3495,521.0,"{avg_rad=3.3637436471217765, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.6572323500038,22.22432020475075]}"
3507,521.0,"{avg_rad=10.673611772340978, cf_cvg=9.618267452670116}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.9312185500297,21.802111822899256]}"
3494,521.0,"{avg_rad=1.371572956866729, cf_cvg=9.723163819119803}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.51350194999581,22.219828748599863]}"
3496,521.0,"{avg_rad=11.633312382112791, cf_cvg=8.122241279379642}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.58087555000624,22.201862373227147]}"
3500,521.0,"{avg_rad=6.927485718410938, cf_cvg=8.90333286985613}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.74993394999767,22.035674004900326]}"
3499,521.0,"{avg_rad=7.467419641318334, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.72747605000738,22.06711545411565]}"
1991,221.0,"{avg_rad=10.061733986248427, cf_cvg=8.976560015058682}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.09129374999465,21.896434869106837]}"
448,121.0,"{avg_rad=1.994282900613283, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.7768833499734,21.379903805253257]}"
2015,2221.0,"{avg_rad=5.193359774380859, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.31587255001529,20.840914605421414]}"
1565,1921.0,"{avg_rad=4.83320322291364, cf_cvg=12.990996046934846}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.6527408000096,19.619205738321053]}"
1874,2121.0,"{avg_rad=7.355090404393947, cf_cvg=11.642114419981732}","{""geodesic"":true,""type"":""Point"",""coordinates"":[84.2260410499953,20.481588505481206]}"
2142,2321.0,"{avg_rad=10.825281066309131, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.67357714995306,20.733116630556907]}"
2229,2421.0,"{avg_rad=2.794191022903895, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.66459400002182,20.733116630560673]}"
2228,2421.0,"{avg_rad=6.266457670923783, cf_cvg=10.918391676682969}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.48942255000385,20.742100005417207]}"
2230,2421.0,"{avg_rad=8.62837166885334, cf_cvg=9.425755943590476}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.12560480000252,20.71065937976935]}"
2413,2621.0,"{avg_rad=5.37704175161815, cf_cvg=12.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.3636583499865,19.68657963139573]}"
2410,2621.0,"{avg_rad=2.0173056480855283, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.7707702500048,19.87522583270675]}"
2300,2521.0,"{avg_rad=6.481009579233571, cf_cvg=10.297299495049387}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.75280394999898,20.29743368843042]}"
2299,2521.0,"{avg_rad=1.018775445037069, cf_cvg=10.071745738855956}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.52373360002261,20.813965029991163]}"
501,1222.0,"{avg_rad=4.241707194241948, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.38449475000516,21.056510305354912]}"
497,1222.0,"{avg_rad=7.051713565602048, cf_cvg=9.594520564447532}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.51475039999025,21.254139526857237]}"
498,1222.0,"{avg_rad=2.6226749221320986, cf_cvg=9.22133970973242}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.3755115499958,21.213715277545028]}"
452,121.0,"{avg_rad=4.124056658803555, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.06272275001467,21.002611699944563]}"
450,121.0,"{avg_rad=3.7434516507556856, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.39060784999465,21.303547142604764]}"
3202,422.0,"{avg_rad=2.568954464487714, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.18848689997034,21.685330823765096]}"
3203,422.0,"{avg_rad=5.429123517066784, cf_cvg=9.2236225294376}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.07170590000958,21.59549980639441]}"
3194,422.0,"{avg_rad=6.256431916165067, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.17950375000478,21.923385001569365]}"
3714,622.0,"{avg_rad=2.050680880338151, cf_cvg=9.912485367376828}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.22891105001082,21.716772195313528]}"
3198,422.0,"{avg_rad=5.293854328424107, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.34120050000584,21.864993922435016]}"
3197,422.0,"{avg_rad=13.826665172710387, cf_cvg=8.823063183652998}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.55230454999459,21.878468569336302]}"
3184,422.0,"{avg_rad=4.491517899491646, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.34569205000369,22.179404404807908]}"
3185,422.0,"{avg_rad=4.620128094234508, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.3412005000278,22.143471620422282]}"
3183,422.0,"{avg_rad=4.995271010598582, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.20196164999973,22.46237390011732]}"
3187,422.0,"{avg_rad=5.554824591655129, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.13907955000505,22.121014047935724]}"
3188,422.0,"{avg_rad=6.4587939454798535, cf_cvg=8.332104743579047}","{""geodesic"":true,""type"":""Point"",""coordinates"":[83.10763849999478,22.098556311681307]}"
3510,522.0,"{avg_rad=4.751823421151234, cf_cvg=8.441884109803922}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.81568605001716,22.386016904617435]}"
3703,622.0,"{avg_rad=5.93601153314203, cf_cvg=8.195514619149202}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.81568605001445,22.01321624721305]}"
3968,722.0,"{avg_rad=4.386871964019564, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.27220530002556,21.90092652220839]}"
3962,722.0,"{avg_rad=4.614917109049931, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.3216126500135,22.035674004899047]}"
3946,722.0,"{avg_rad=7.312179014267268, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.16440744999804,22.287202563601653]}"
3960,722.0,"{avg_rad=2.071385909927463, cf_cvg=8.530028408748757}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.06559280000327,22.085081373412148]}"
3954,722.0,"{avg_rad=2.2866533561348437, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.04313489999642,22.170421304799397]}"
3953,722.0,"{avg_rad=5.0743453787467026, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.088050649997,22.179404404808324]}"
3950,722.0,"{avg_rad=1.83174467172418, cf_cvg=8.98468569994353}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.0341517500071,22.201862448440448]}"
3948,722.0,"{avg_rad=4.7660975017300755, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.71075824999565,22.25576134879896]}"
3947,722.0,"{avg_rad=6.96623994737033, cf_cvg=8.544945273452035}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.69728349999573,22.27821941347987]}"
3959,722.0,"{avg_rad=5.159325092690785, cf_cvg=9.27387690011032}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.71974135000121,22.089572904832973]}"
62,1022.0,"{avg_rad=4.673309992203689, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.60296045000135,21.90990980496458]}"
254,1122.0,"{avg_rad=5.793924747733582, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.98474439992503,21.721263423483684]}"
3969,722.0,"{avg_rad=4.072754043067862, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.9712696500175,21.896434869118096]}"
3967,722.0,"{avg_rad=1.203426455526952, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.05660964999338,21.918892822056105]}"
257,1122.0,"{avg_rad=0.4815400003815643, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.1060169500021,21.63592379482813]}"
260,1122.0,"{avg_rad=11.238281328711938, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.94432024999539,21.550583705188398]}"
268,1122.0,"{avg_rad=5.844923023224737, cf_cvg=8.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.95779494999664,21.195749638602607]}"
267,1122.0,"{avg_rad=7.070923740460365, cf_cvg=8.10063892110504}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.81855605000102,21.209223905335605]}"
272,1122.0,"{avg_rad=6.495474491996002, cf_cvg=8.473388172549008}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.73770770000606,21.056510305376708]}"
74,1022.0,"{avg_rad=4.460157420644306, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.5400783499902,21.043035740873997]}"
71,1022.0,"{avg_rad=7.743884460546584, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.58948569999983,21.218207402303484]}"
67,1022.0,"{avg_rad=3.484458274934011, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.62092674998655,21.388887005259534]}"
263,1122.0,"{avg_rad=2.4184184016319685, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.71974135001129,21.447277593509774]}"
259,1122.0,"{avg_rad=5.6127651147958995, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.79609820000427,21.55507537415448]}"
68,1022.0,"{avg_rad=4.129246915406044, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.34694054999223,21.37990362596299]}"
66,1022.0,"{avg_rad=1.563343379223815, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.4008394499979,21.406853125759188]}"
4313,922.0,"{avg_rad=14.817322828131559, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.19422695000777,21.19125790202136]}"
4315,922.0,"{avg_rad=2.93627804216775, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.13583645001296,21.13286724147264]}"
4317,922.0,"{avg_rad=4.596183780429963, cf_cvg=10.532780055495083}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.84837555000914,20.971170490382768]}"
4310,922.0,"{avg_rad=6.762577835239693, cf_cvg=9.88270386016195}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.9741397500142,21.420328143369918]}"
4309,922.0,"{avg_rad=4.6083442459734485, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.09990385000536,21.671856444967005]}"
63,1022.0,"{avg_rad=3.8910800866094806, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.32897425003577,21.80211182290884]}"
65,1022.0,"{avg_rad=7.147138501867823, cf_cvg=8.081710167755134}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.31100795000782,21.667364523908205]}"
4123,822.0,"{avg_rad=9.584908377511587, cf_cvg=8.36751519812146}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.40533104999434,22.224320204750356]}"
3096,4023.0,"{avg_rad=6.1078102386204804, cf_cvg=9.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.70464514999152,22.026690804899935]}"
3097,4023.0,"{avg_rad=4.041428665619272, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.22404644999716,21.847028109072912]}"
3085,3923.0,"{avg_rad=6.627650394743402, cf_cvg=8.92273956328955}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.52785214999025,22.129996866176835]}"
113,1027.0,"{avg_rad=5.654151042952087, cf_cvg=8.094813161317978}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.68056570000508,21.550583705189563]}"
3099,4023.0,"{avg_rad=6.012573444340176, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.04887494999434,21.76617940504563]}"
114,1027.0,"{avg_rad=2.912277833754444, cf_cvg=9.022600512116936}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.73895619999273,21.3888868258919]}"
115,1027.0,"{avg_rad=4.648118364619245, cf_cvg=9.921222312856882}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.63564994999886,21.2406650921847]}"
118,1027.0,"{avg_rad=4.657879970945321, cf_cvg=10.006184353986088}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.82429615000967,21.069985191027865]}"
527,1227.0,"{avg_rad=4.825229543340942, cf_cvg=10.282839341176546}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.95904345000046,20.62531900546299]}"
758,1327.0,"{avg_rad=4.910346211507842, cf_cvg=10.840179034551996}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.8512456499905,20.61184403476443]}"
909,1422.0,"{avg_rad=3.87051339538857, cf_cvg=10.986025963256337}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.61930514998984,20.04141383543829]}"
75,1022.0,"{avg_rad=4.7444974663287764, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.19871855000318,20.73311680541795]}"
908,1422.0,"{avg_rad=4.590518370295301, cf_cvg=9.156612987353805}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.49067100000198,20.27048452483011]}"
740,1322.0,"{avg_rad=3.703385707159858, cf_cvg=8.12792777959605}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.71075824999278,20.836423189461605]}"
274,1122.0,"{avg_rad=5.1737936763208685, cf_cvg=9.53247163955238}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.05660964998171,20.634301931263444]}"
1072,1522.0,"{avg_rad=5.983884971395991, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.66135089997582,19.592256238516736]}"
2549,2821.0,"{avg_rad=1.9786076077449446, cf_cvg=10.021010238318539}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.20483164999241,19.66861333125281]}"
2682,3021.0,"{avg_rad=5.137592844064484, cf_cvg=12.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[82.05660964999387,18.226817047709986]}"
121,1028.0,"{avg_rad=8.941739726921542, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.84837555001118,17.880965917930652]}"
1336,1722.0,"{avg_rad=7.6064704718180325, cf_cvg=10.213570175051112}","{""geodesic"":true,""type"":""Point"",""coordinates"":[81.34694055001547,18.89606169238201]}"
1457,1822.0,"{avg_rad=4.31587253141354, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.8034598499922,18.801738905001123]}"
610,128.0,"{avg_rad=4.056339862153297, cf_cvg=9.856467808327311}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.47844474999539,18.99038547597253]}"
613,128.0,"{avg_rad=3.760223658913807, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.78836355000072,18.860129575317963]}"
4366,928.0,"{avg_rad=5.407874502298063, cf_cvg=10.622822235519168}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.84675404999871,18.464871086833867]}"
4367,928.0,"{avg_rad=6.082449275859874, cf_cvg=10.889832214343981}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.86022874998785,18.44241280477823]}"
2946,328.0,"{avg_rad=4.910898012530843, cf_cvg=10.832816496741383}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.39310485000875,18.2043594203604]}"
4370,928.0,"{avg_rad=5.578917645197638, cf_cvg=10.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.69853204998739,18.199867704583124]}"
4372,928.0,"{avg_rad=3.7772312230151153, cf_cvg=10.089979293468037}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.88717825000464,17.934864818337658]}"
126,1028.0,"{avg_rad=6.362021044041611, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.6507462500141,17.467740569239712]}"
1218,1628.0,"{avg_rad=1.704406541541498, cf_cvg=11.645677929411764}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.60583044999956,17.12188940351963]}"
128,1028.0,"{avg_rad=2.937357290281883, cf_cvg=11.766345532160976}","{""geodesic"":true,""type"":""Point"",""coordinates"":[80.3498106000012,17.198246511217896]}"
4374,928.0,"{avg_rad=3.258907372561167, cf_cvg=11.0}","{""geodesic"":true,""type"":""Point"",""coordinates"":[79.6536162499923,17.589013304014955]}"
